item1,value,item2,t1,t2,t
30,0.7421992591497563,21,32,33,640-660 ms
30,0.8055348220116384,22,32,33,640-660 ms
30,0.7425483902218634,23,32,33,640-660 ms
30,0.7498122391696053,24,32,33,640-660 ms
30,0.8037592592543383,25,32,33,640-660 ms
30,0.7369597110483945,26,32,33,640-660 ms
30,0.7523940743281612,27,32,33,640-660 ms
30,0.8840829944224096,28,32,33,640-660 ms
30,0.8779455702734843,29,32,33,640-660 ms
30,1,30,32,33,640-660 ms
30,0.8790500380526607,31,32,33,640-660 ms
30,0.79381387728914,32,32,33,640-660 ms
30,0.8595233887268686,33,32,33,640-660 ms
30,0.8476178663641231,34,32,33,640-660 ms
30,0.8338613982412021,35,32,33,640-660 ms
30,0.7237917479826307,36,32,33,640-660 ms
30,0.8035887095505606,37,32,33,640-660 ms
30,0.7025704245651797,38,32,33,640-660 ms
30,0.7914974328952453,39,32,33,640-660 ms
30,0.7101577094441295,40,32,33,640-660 ms
30,0.6805419605756209,41,32,33,640-660 ms
30,0.7458597467442133,42,32,33,640-660 ms
30,0.7810874964695759,43,32,33,640-660 ms
30,0.6937904472625023,44,32,33,640-660 ms
30,0.8424548414265124,45,32,33,640-660 ms
30,0.78208265877611,46,32,33,640-660 ms
30,0.8171258929846411,47,32,33,640-660 ms
30,0.6687255577722409,48,32,33,640-660 ms
30,0.7918383355296622,49,32,33,640-660 ms
30,0.6905591770360995,50,32,33,640-660 ms
30,0.7555935982765544,51,32,33,640-660 ms
30,0.7233499435111135,52,32,33,640-660 ms
30,0.7217741283911235,53,32,33,640-660 ms
30,0.6751382139738782,54,32,33,640-660 ms
30,0.7353535887252752,55,32,33,640-660 ms
30,0.7898835922397157,56,32,33,640-660 ms
30,0.8805973171606658,57,32,33,640-660 ms
30,0.6663780627922987,58,32,33,640-660 ms
30,0.871376773714349,59,32,33,640-660 ms
30,0.8411208694200275,60,32,33,640-660 ms
31,0.80272479681081,1,32,33,640-660 ms
31,0.7859060252465664,2,32,33,640-660 ms
31,0.8086624392837345,3,32,33,640-660 ms
31,0.8292292093847542,4,32,33,640-660 ms
31,0.7983326258787198,5,32,33,640-660 ms
31,0.8413121289335761,6,32,33,640-660 ms
31,0.7189726266413665,7,32,33,640-660 ms
31,0.8708564794127059,8,32,33,640-660 ms
31,0.7815698943425261,9,32,33,640-660 ms
31,0.6413096615276196,10,32,33,640-660 ms
31,0.7000320288723877,11,32,33,640-660 ms
31,0.6851929639949255,12,32,33,640-660 ms
31,0.8216674965015464,13,32,33,640-660 ms
31,0.7089167422311656,14,32,33,640-660 ms
31,0.7729265195230758,15,32,33,640-660 ms
31,0.7441987040199644,16,32,33,640-660 ms
31,0.71619299790880675,17,32,33,640-660 ms
31,0.7635577745429423,18,32,33,640-660 ms
31,0.758691822265949,19,32,33,640-660 ms
31,0.7745054095211776,20,32,33,640-660 ms
31,0.7080933957059187,21,32,33,640-660 ms
31,0.8332545990498696,22,32,33,640-660 ms
31,0.8107146832348225,23,32,33,640-660 ms
31,0.8429447353502497,24,32,33,640-660 ms
31,0.7630801025358054,25,32,33,640-660 ms
31,0.8184058375684923,26,32,33,640-660 ms
31,0.7780719230311672,27,32,33,640-660 ms
31,0.9030169142673645,28,32,33,640-660 ms
31,0.8492626429632923,29,32,33,640-660 ms
31,0.8790500380526607,30,32,33,640-660 ms
31,1,31,32,33,640-660 ms
31,0.7932599292439757,32,32,33,640-660 ms
31,0.8611007699950126,33,32,33,640-660 ms
31,0.8294705047495411,34,32,33,640-660 ms
31,0.861365002800365,35,32,33,640-660 ms
31,0.7697934426535787,36,32,33,640-660 ms
31,0.8196544533634997,37,32,33,640-660 ms
31,0.8382712151306765,38,32,33,640-660 ms
31,0.7100198724820134,39,32,33,640-660 ms
31,0.7669122858893477,40,32,33,640-660 ms
31,0.8257936241860235,41,32,33,640-660 ms
31,0.777892227887978,42,32,33,640-660 ms
31,0.8255870416483274,43,32,33,640-660 ms
31,0.6943639167668225,44,32,33,640-660 ms
31,0.8156523147060037,45,32,33,640-660 ms
31,0.7545084103032632,46,32,33,640-660 ms
31,0.8497266831333533,47,32,33,640-660 ms
31,0.6876109178807002,48,32,33,640-660 ms
31,0.7818220764321058,49,32,33,640-660 ms
31,0.7716910087349684,50,32,33,640-660 ms
31,0.718940754028327,51,32,33,640-660 ms
31,0.7037564256791493,52,32,33,640-660 ms
31,0.7578555362016257,53,32,33,640-660 ms
31,0.7000583112228935,54,32,33,640-660 ms
31,0.7644844012062384,55,32,33,640-660 ms
31,0.801502989902744,56,32,33,640-660 ms
31,0.8709104812151206,57,32,33,640-660 ms
31,0.673600110585872,58,32,33,640-660 ms
31,0.8519297593544126,59,32,33,640-660 ms
31,0.8010666762793901,60,32,33,640-660 ms
32,0.8401480119339246,1,32,33,640-660 ms
32,0.756960889196108,2,32,33,640-660 ms
32,0.8590089713441401,3,32,33,640-660 ms
32,0.8442094618404004,4,32,33,640-660 ms
32,0.8221556674103672,5,32,33,640-660 ms
32,0.7999642451538662,6,32,33,640-660 ms
32,0.7400201483187367,7,32,33,640-660 ms
32,0.8225226634316435,8,32,33,640-660 ms
32,0.7307659649494699,9,32,33,640-660 ms
32,0.7716558437304575,10,32,33,640-660 ms
32,0.7054091424618643,11,32,33,640-660 ms
32,0.6407349806476209,12,32,33,640-660 ms
32,0.8075308798508452,13,32,33,640-660 ms
32,0.7642046531909139,14,32,33,640-660 ms
32,0.7535520409133233,15,32,33,640-660 ms
32,0.727276658784241,16,32,33,640-660 ms
32,0.648084438941315,17,32,33,640-660 ms
32,0.7631340381834102,18,32,33,640-660 ms
32,0.6478809146054482,19,32,33,640-660 ms
32,0.761133870986408,20,32,33,640-660 ms
32,0.6209796625663234,21,32,33,640-660 ms
32,0.8008342624022446,22,32,33,640-660 ms
32,0.7361416432517466,23,32,33,640-660 ms
32,0.6408447624157324,24,32,33,640-660 ms
32,0.7249527729525828,25,32,33,640-660 ms
32,0.5989676789800753,26,32,33,640-660 ms
32,0.6614664260571306,27,32,33,640-660 ms
32,0.8625205930775668,28,32,33,640-660 ms
32,0.8236044159647461,29,32,33,640-660 ms
32,0.79381387728914,30,32,33,640-660 ms
32,0.7932599292439757,31,32,33,640-660 ms
32,1,32,32,33,640-660 ms
32,0.7822919093960389,33,32,33,640-660 ms
32,0.8078093101956116,34,32,33,640-660 ms
32,0.7583941476332077,35,32,33,640-660 ms
32,0.7161504047309915,36,32,33,640-660 ms
32,0.6747977955833958,37,32,33,640-660 ms
32,0.6770649351265856,38,32,33,640-660 ms
32,0.5992035133476692,39,32,33,640-660 ms
32,0.6137803261151337,40,32,33,640-660 ms
32,0.6330631555257797,41,32,33,640-660 ms
32,0.6518785030451277,42,32,33,640-660 ms
32,0.687116810806482,43,32,33,640-660 ms
32,0.6489916670160022,44,32,33,640-660 ms
32,0.7103340231535898,45,32,33,640-660 ms
32,0.758825475050949,46,32,33,640-660 ms
32,0.817726569104907,47,32,33,640-660 ms
32,0.7093293184071534,48,32,33,640-660 ms
32,0.7951307205369709,49,32,33,640-660 ms
32,0.6866640912508212,50,32,33,640-660 ms
32,0.7752498591865281,51,32,33,640-660 ms
32,0.7460202813277242,52,32,33,640-660 ms
32,0.7445812547632701,53,32,33,640-660 ms
32,0.8123820861072079,54,32,33,640-660 ms
32,0.7591199394547237,55,32,33,640-660 ms
32,0.8076418712572395,56,32,33,640-660 ms
32,0.7473974820126571,57,32,33,640-660 ms
32,0.7045800885353446,58,32,33,640-660 ms
32,0.7909412516121707,59,32,33,640-660 ms
32,0.8073208768985103,60,32,33,640-660 ms
33,0.7238666915727552,1,32,33,640-660 ms
33,0.7185946953951468,2,32,33,640-660 ms
33,0.7905893947742185,3,32,33,640-660 ms
33,0.8099425643712228,4,32,33,640-660 ms
33,0.7809467222304299,5,32,33,640-660 ms
33,0.7486174165090579,6,32,33,640-660 ms
33,0.6835848527509679,7,32,33,640-660 ms
33,0.8389230572208541,8,32,33,640-660 ms
33,0.7934799973993765,9,32,33,640-660 ms
33,0.5999045679922232,10,32,33,640-660 ms
33,0.662121192538897,11,32,33,640-660 ms
33,0.6166196224198117,12,32,33,640-660 ms
33,0.7865832334878478,13,32,33,640-660 ms
33,0.5804772369858555,14,32,33,640-660 ms
33,0.77023929147216,15,32,33,640-660 ms
33,0.7129391968596417,16,32,33,640-660 ms
33,0.6562088948985927,17,32,33,640-660 ms
33,0.6848995385116275,18,32,33,640-660 ms
33,0.7621337454641778,19,32,33,640-660 ms
33,0.7046104602498077,20,32,33,640-660 ms
33,0.6754346880419525,21,32,33,640-660 ms
33,0.8016243513021023,22,32,33,640-660 ms
33,0.7477530519781289,23,32,33,640-660 ms
33,0.7657418835855092,24,32,33,640-660 ms
33,0.7594276221580526,25,32,33,640-660 ms
33,0.7451610132485333,26,32,33,640-660 ms
33,0.7471425840660635,27,32,33,640-660 ms
33,0.832429700446747,28,32,33,640-660 ms
33,0.8367145653599357,29,32,33,640-660 ms
33,0.8595233887268686,30,32,33,640-660 ms
33,0.8611007699950126,31,32,33,640-660 ms
33,0.7822919093960389,32,32,33,640-660 ms
33,1,33,32,33,640-660 ms
33,0.7847826634304256,34,32,33,640-660 ms
33,0.7853271456587257,35,32,33,640-660 ms
33,0.6633799768431281,36,32,33,640-660 ms
33,0.788868655315082,37,32,33,640-660 ms
33,0.6805197313179097,38,32,33,640-660 ms
33,0.7514657689914196,39,32,33,640-660 ms
33,0.6569108586714395,40,32,33,640-660 ms
33,0.7227803672373175,41,32,33,640-660 ms
33,0.6732796446414445,42,32,33,640-660 ms
33,0.6970370779277905,43,32,33,640-660 ms
33,0.7081186279385768,44,32,33,640-660 ms
33,0.7983794086956623,45,32,33,640-660 ms
33,0.7376392313783513,46,32,33,640-660 ms
33,0.8354917570273691,47,32,33,640-660 ms
33,0.6533479520201936,48,32,33,640-660 ms
33,0.7634342278969453,49,32,33,640-660 ms
33,0.7093058350612,50,32,33,640-660 ms
33,0.6879514553284022,51,32,33,640-660 ms
33,0.7080756546351908,52,32,33,640-660 ms
33,0.6581690630759189,53,32,33,640-660 ms
33,0.6820082581402765,54,32,33,640-660 ms
33,0.6695568207293754,55,32,33,640-660 ms
33,0.7750633348679389,56,32,33,640-660 ms
33,0.8188143961101266,57,32,33,640-660 ms
33,0.6198291566125965,58,32,33,640-660 ms
33,0.8464090040060711,59,32,33,640-660 ms
33,0.7532372643431793,60,32,33,640-660 ms
34,0.8178639699211426,1,32,33,640-660 ms
34,0.7084918155542682,2,32,33,640-660 ms
34,0.8494336912667468,3,32,33,640-660 ms
34,0.9046092968044139,4,32,33,640-660 ms
34,0.7825584359315285,5,32,33,640-660 ms
34,0.8355985781459997,6,32,33,640-660 ms
34,0.6761630347269397,7,32,33,640-660 ms
34,0.8553254115949567,8,32,33,640-660 ms
34,0.7114586637914769,9,32,33,640-660 ms
34,0.7105520348743898,10,32,33,640-660 ms
34,0.7241886910531695,11,32,33,640-660 ms
34,0.691869159251967,12,32,33,640-660 ms
34,0.884483089472263,13,32,33,640-660 ms
34,0.7390326104255673,14,32,33,640-660 ms
34,0.7652776123492107,15,32,33,640-660 ms
34,0.7804707308581758,16,32,33,640-660 ms
34,0.717691195697355,17,32,33,640-660 ms
34,0.7978696801806247,18,32,33,640-660 ms
34,0.7454329654232832,19,32,33,640-660 ms
34,0.6614170049856105,20,32,33,640-660 ms
34,0.6392915952876921,21,32,33,640-660 ms
34,0.7676562040194286,22,32,33,640-660 ms
34,0.6791031915900166,23,32,33,640-660 ms
34,0.7245408220802162,24,32,33,640-660 ms
34,0.7331815804058236,25,32,33,640-660 ms
34,0.6223869415067879,26,32,33,640-660 ms
34,0.6459340904076457,27,32,33,640-660 ms
34,0.8940989844741863,28,32,33,640-660 ms
34,0.8694747367733248,29,32,33,640-660 ms
34,0.8476178663641231,30,32,33,640-660 ms
34,0.8294705047495411,31,32,33,640-660 ms
34,0.8078093101956116,32,32,33,640-660 ms
34,0.7847826634304256,33,32,33,640-660 ms
34,1,34,32,33,640-660 ms
34,0.8431468017435689,35,32,33,640-660 ms
34,0.7687671347867786,36,32,33,640-660 ms
34,0.7687222255056038,37,32,33,640-660 ms
34,0.6395876913929206,38,32,33,640-660 ms
34,0.7050983425101448,39,32,33,640-660 ms
34,0.6267811775892534,40,32,33,640-660 ms
34,0.6076305883024584,41,32,33,640-660 ms
34,0.6905368555514395,42,32,33,640-660 ms
34,0.7567156142240958,43,32,33,640-660 ms
34,0.6222683949388904,44,32,33,640-660 ms
34,0.7536496820828531,45,32,33,640-660 ms
34,0.8196444569914277,46,32,33,640-660 ms
34,0.8391086461435001,47,32,33,640-660 ms
34,0.6781551532805474,48,32,33,640-660 ms
34,0.8097236127702626,49,32,33,640-660 ms
34,0.7383601351179091,50,32,33,640-660 ms
34,0.7657549485303656,51,32,33,640-660 ms
34,0.732440545257174,52,32,33,640-660 ms
34,0.7790342879838608,53,32,33,640-660 ms
34,0.7401998418072288,54,32,33,640-660 ms
34,0.7708397840976219,55,32,33,640-660 ms
34,0.7452518007603591,56,32,33,640-660 ms
34,0.861378264960239,57,32,33,640-660 ms
34,0.6583693222863964,58,32,33,640-660 ms
34,0.882537872461727,59,32,33,640-660 ms
34,0.838806906044775,60,32,33,640-660 ms
35,0.7358308629692253,1,32,33,640-660 ms
35,0.6762123048904927,2,32,33,640-660 ms
35,0.8023935732818143,3,32,33,640-660 ms
35,0.8249866333047347,4,32,33,640-660 ms
35,0.7502259466132736,5,32,33,640-660 ms
35,0.7799487683130409,6,32,33,640-660 ms
35,0.6458866728430042,7,32,33,640-660 ms
35,0.8549340472002076,8,32,33,640-660 ms
35,0.7298774633274281,9,32,33,640-660 ms
35,0.6438962761538705,10,32,33,640-660 ms
35,0.6668312718872349,11,32,33,640-660 ms
35,0.5458220516636684,12,32,33,640-660 ms
35,0.8355612319440956,13,32,33,640-660 ms
35,0.6803694983831781,14,32,33,640-660 ms
35,0.7103303512886592,15,32,33,640-660 ms
35,0.7417684888848968,16,32,33,640-660 ms
35,0.5454820034185449,17,32,33,640-660 ms
35,0.6488512711141576,18,32,33,640-660 ms
35,0.8125187739915671,19,32,33,640-660 ms
35,0.6741934762917838,20,32,33,640-660 ms
35,0.7499719778800663,21,32,33,640-660 ms
35,0.7666060612117183,22,32,33,640-660 ms
35,0.7844699464764104,23,32,33,640-660 ms
35,0.8122039607633513,24,32,33,640-660 ms
35,0.6997738762602314,25,32,33,640-660 ms
35,0.733127781591518,26,32,33,640-660 ms
35,0.7473791330164113,27,32,33,640-660 ms
35,0.8422826994108399,28,32,33,640-660 ms
35,0.845252400487665,29,32,33,640-660 ms
35,0.8338613982412021,30,32,33,640-660 ms
35,0.861365002800365,31,32,33,640-660 ms
35,0.7583941476332077,32,32,33,640-660 ms
35,0.7853271456587257,33,32,33,640-660 ms
35,0.8431468017435689,34,32,33,640-660 ms
35,1,35,32,33,640-660 ms
35,0.7100609474499372,36,32,33,640-660 ms
35,0.7883796989688543,37,32,33,640-660 ms
35,0.7110223900064901,38,32,33,640-660 ms
35,0.7531052068066002,39,32,33,640-660 ms
35,0.7644409545429387,40,32,33,640-660 ms
35,0.7556545494036365,41,32,33,640-660 ms
35,0.6696340739960029,42,32,33,640-660 ms
35,0.8033812757594435,43,32,33,640-660 ms
35,0.6770556309002117,44,32,33,640-660 ms
35,0.8540564508660111,45,32,33,640-660 ms
35,0.6701469543562207,46,32,33,640-660 ms
35,0.7765532911634973,47,32,33,640-660 ms
35,0.595942536857789,48,32,33,640-660 ms
35,0.7418680344315127,49,32,33,640-660 ms
35,0.657514820135946,50,32,33,640-660 ms
35,0.7189779865909162,51,32,33,640-660 ms
35,0.5775530923831094,52,32,33,640-660 ms
35,0.7953322308363434,53,32,33,640-660 ms
35,0.6911598015994205,54,32,33,640-660 ms
35,0.6873769795183751,55,32,33,640-660 ms
35,0.6885566590109699,56,32,33,640-660 ms
35,0.86301691707607,57,32,33,640-660 ms
35,0.7236438358661399,58,32,33,640-660 ms
35,0.8190146450145855,59,32,33,640-660 ms
35,0.8148811284477271,60,32,33,640-660 ms
36,0.8497798774375686,1,32,33,640-660 ms
36,0.7894568082897088,2,32,33,640-660 ms
36,0.7688173967409168,3,32,33,640-660 ms
36,0.7296218534324992,4,32,33,640-660 ms
36,0.7209949020469218,5,32,33,640-660 ms
36,0.7389809488104305,6,32,33,640-660 ms
36,0.7551302147873297,7,32,33,640-660 ms
36,0.718407546741977,8,32,33,640-660 ms
36,0.6544724660628112,9,32,33,640-660 ms
36,0.664271797525611,10,32,33,640-660 ms
36,0.6496705242498743,11,32,33,640-660 ms
36,0.704264216458246,12,32,33,640-660 ms
36,0.6899916548984518,13,32,33,640-660 ms
36,0.8032868724363195,14,32,33,640-660 ms
36,0.7183976350591758,15,32,33,640-660 ms
36,0.706504384001583,16,32,33,640-660 ms
36,0.7233541426731327,17,32,33,640-660 ms
36,0.8344448607732398,18,32,33,640-660 ms
36,0.5380146754283883,19,32,33,640-660 ms
36,0.6987184141204811,20,32,33,640-660 ms
36,0.4973436017993679,21,32,33,640-660 ms
36,0.6437556056598724,22,32,33,640-660 ms
36,0.5954418298607113,23,32,33,640-660 ms
36,0.6968727281147897,24,32,33,640-660 ms
36,0.5781995213024014,25,32,33,640-660 ms
36,0.5707922341014569,26,32,33,640-660 ms
36,0.540337951924088,27,32,33,640-660 ms
36,0.7739755744073775,28,32,33,640-660 ms
36,0.6990101164532732,29,32,33,640-660 ms
36,0.7237917479826307,30,32,33,640-660 ms
36,0.7697934426535787,31,32,33,640-660 ms
36,0.7161504047309915,32,32,33,640-660 ms
36,0.6633799768431281,33,32,33,640-660 ms
36,0.7687671347867786,34,32,33,640-660 ms
36,0.7100609474499372,35,32,33,640-660 ms
36,1,36,32,33,640-660 ms
36,0.6521692219127567,37,32,33,640-660 ms
36,0.5824061658070051,38,32,33,640-660 ms
36,0.5478446179215957,39,32,33,640-660 ms
36,0.5861363349442029,40,32,33,640-660 ms
36,0.6487270780997765,41,32,33,640-660 ms
36,0.6335178000316424,42,32,33,640-660 ms
36,0.6364031983648932,43,32,33,640-660 ms
36,0.5293012649393801,44,32,33,640-660 ms
36,0.6612050935006043,45,32,33,640-660 ms
36,0.696902386798734,46,32,33,640-660 ms
36,0.7897012827360538,47,32,33,640-660 ms
36,0.694231415452971,48,32,33,640-660 ms
36,0.6948177251681892,49,32,33,640-660 ms
36,0.777712964815407,50,32,33,640-660 ms
36,0.7106527685086688,51,32,33,640-660 ms
36,0.7890758280792806,52,32,33,640-660 ms
36,0.7245745125075337,53,32,33,640-660 ms
36,0.6399065307077229,54,32,33,640-660 ms
36,0.6977583303319201,55,32,33,640-660 ms
36,0.7821440979174774,56,32,33,640-660 ms
36,0.7188837057194096,57,32,33,640-660 ms
36,0.5825191269182602,58,32,33,640-660 ms
36,0.7381247435499279,59,32,33,640-660 ms
36,0.667211624912941,60,32,33,640-660 ms
37,0.6340479398828643,1,32,33,640-660 ms
37,0.6354992997755867,2,32,33,640-660 ms
37,0.6670455408493317,3,32,33,640-660 ms
37,0.7696906187092634,4,32,33,640-660 ms
37,0.7238814097553379,5,32,33,640-660 ms
37,0.7626064563293328,6,32,33,640-660 ms
37,0.6791276817512116,7,32,33,640-660 ms
37,0.8569811751594972,8,32,33,640-660 ms
37,0.7662984734137515,9,32,33,640-660 ms
37,0.5740162258618058,10,32,33,640-660 ms
37,0.6144795125257742,11,32,33,640-660 ms
37,0.6300437176809777,12,32,33,640-660 ms
37,0.7912606639946526,13,32,33,640-660 ms
37,0.5756449029357236,14,32,33,640-660 ms
37,0.7060824023652722,15,32,33,640-660 ms
37,0.7309245272452105,16,32,33,640-660 ms
37,0.6439653608580568,17,32,33,640-660 ms
37,0.6971982748984045,18,32,33,640-660 ms
37,0.7861387721224324,19,32,33,640-660 ms
37,0.6197987970950517,20,32,33,640-660 ms
37,0.5795676829850329,21,32,33,640-660 ms
37,0.7782672148319107,22,32,33,640-660 ms
37,0.7477491238776074,23,32,33,640-660 ms
37,0.7412332994158004,24,32,33,640-660 ms
37,0.7869596564994046,25,32,33,640-660 ms
37,0.7645558342800335,26,32,33,640-660 ms
37,0.6900194300602344,27,32,33,640-660 ms
37,0.8034069652455311,28,32,33,640-660 ms
37,0.7775720011817341,29,32,33,640-660 ms
37,0.8035887095505606,30,32,33,640-660 ms
37,0.8196544533634997,31,32,33,640-660 ms
37,0.6747977955833958,32,32,33,640-660 ms
37,0.788868655315082,33,32,33,640-660 ms
37,0.7687222255056038,34,32,33,640-660 ms
37,0.7883796989688543,35,32,33,640-660 ms
37,0.6521692219127567,36,32,33,640-660 ms
37,1,37,32,33,640-660 ms
37,0.7271415715159376,38,32,33,640-660 ms
37,0.8007681692974955,39,32,33,640-660 ms
37,0.7036214349935854,40,32,33,640-660 ms
37,0.7427900450936399,41,32,33,640-660 ms
37,0.7313579625709182,42,32,33,640-660 ms
37,0.7850331489822343,43,32,33,640-660 ms
37,0.6847751633616742,44,32,33,640-660 ms
37,0.77199635393265,45,32,33,640-660 ms
37,0.6689300611001786,46,32,33,640-660 ms
37,0.7621057504038377,47,32,33,640-660 ms
37,0.5318286869587174,48,32,33,640-660 ms
37,0.7828279378910494,49,32,33,640-660 ms
37,0.6714341336116079,50,32,33,640-660 ms
37,0.7178396234626319,51,32,33,640-660 ms
37,0.612607453967794,52,32,33,640-660 ms
37,0.6561864019263818,53,32,33,640-660 ms
37,0.6339314270765234,54,32,33,640-660 ms
37,0.6266709836293042,55,32,33,640-660 ms
37,0.6881469397182085,56,32,33,640-660 ms
37,0.7985781525587806,57,32,33,640-660 ms
37,0.6198811660886461,58,32,33,640-660 ms
37,0.805831153475327,59,32,33,640-660 ms
37,0.6877019721890392,60,32,33,640-660 ms
38,0.6752603789029957,1,32,33,640-660 ms
38,0.7316229566294751,2,32,33,640-660 ms
38,0.6619045409883961,3,32,33,640-660 ms
38,0.6915433470221704,4,32,33,640-660 ms
38,0.7480069543856904,5,32,33,640-660 ms
38,0.7885756775947967,6,32,33,640-660 ms
38,0.6570583116669174,7,32,33,640-660 ms
38,0.7696911976654713,8,32,33,640-660 ms
38,0.7155831601442215,9,32,33,640-660 ms
38,0.49190827645859087,10,32,33,640-660 ms
38,0.5590244309708022,11,32,33,640-660 ms
38,0.5578840987669352,12,32,33,640-660 ms
38,0.662851852483016,13,32,33,640-660 ms
38,0.6460887831548374,14,32,33,640-660 ms
38,0.662352133098772,15,32,33,640-660 ms
38,0.6088786361995562,16,32,33,640-660 ms
38,0.6122675469382266,17,32,33,640-660 ms
38,0.6070013327691692,18,32,33,640-660 ms
38,0.584998761178597,19,32,33,640-660 ms
38,0.7445022011439768,20,32,33,640-660 ms
38,0.5902095966745576,21,32,33,640-660 ms
38,0.8033749446376529,22,32,33,640-660 ms
38,0.8023080926017783,23,32,33,640-660 ms
38,0.7846006519800317,24,32,33,640-660 ms
38,0.6724678120926441,25,32,33,640-660 ms
38,0.8055032311012862,26,32,33,640-660 ms
38,0.795553273892002,27,32,33,640-660 ms
38,0.7720488648732755,28,32,33,640-660 ms
38,0.7374536151134368,29,32,33,640-660 ms
38,0.7025704245651797,30,32,33,640-660 ms
38,0.8382712151306765,31,32,33,640-660 ms
38,0.6770649351265856,32,32,33,640-660 ms
38,0.6805197313179097,33,32,33,640-660 ms
38,0.6395876913929206,34,32,33,640-660 ms
38,0.7110223900064901,35,32,33,640-660 ms
38,0.5824061658070051,36,32,33,640-660 ms
38,0.7271415715159376,37,32,33,640-660 ms
38,1,38,32,33,640-660 ms
38,0.6488668749760064,39,32,33,640-660 ms
38,0.8159811429761619,40,32,33,640-660 ms
38,0.8426058418098338,41,32,33,640-660 ms
38,0.7783746589700891,42,32,33,640-660 ms
38,0.7736100686445937,43,32,33,640-660 ms
38,0.7009009444133196,44,32,33,640-660 ms
38,0.7094971608033517,45,32,33,640-660 ms
38,0.6813881561586703,46,32,33,640-660 ms
38,0.7036368560377316,47,32,33,640-660 ms
38,0.637679372232584,48,32,33,640-660 ms
38,0.7237944358933838,49,32,33,640-660 ms
38,0.6925353184772259,50,32,33,640-660 ms
38,0.6027127977665012,51,32,33,640-660 ms
38,0.5707079568206906,52,32,33,640-660 ms
38,0.7160754510331684,53,32,33,640-660 ms
38,0.6129473860281596,54,32,33,640-660 ms
38,0.6507370743893786,55,32,33,640-660 ms
38,0.7464505004944295,56,32,33,640-660 ms
38,0.698863144843594,57,32,33,640-660 ms
38,0.6307672930106526,58,32,33,640-660 ms
38,0.6634663384884689,59,32,33,640-660 ms
38,0.6938100091723332,60,32,33,640-660 ms
39,0.5955396396838933,1,32,33,640-660 ms
39,0.569033088805036,2,32,33,640-660 ms
39,0.5764946407825341,3,32,33,640-660 ms
39,0.7332235458555129,4,32,33,640-660 ms
39,0.7166413643739118,5,32,33,640-660 ms
39,0.7380456909726213,6,32,33,640-660 ms
39,0.5521987024026561,7,32,33,640-660 ms
39,0.7693689719717521,8,32,33,640-660 ms
39,0.7064093137320645,9,32,33,640-660 ms
39,0.3938442667444819,10,32,33,640-660 ms
39,0.5113568952797306,11,32,33,640-660 ms
39,0.584575611838621,12,32,33,640-660 ms
39,0.7041108502817135,13,32,33,640-660 ms
39,0.4792454065368285,14,32,33,640-660 ms
39,0.6976375854310307,15,32,33,640-660 ms
39,0.5611228523437743,16,32,33,640-660 ms
39,0.5160852288665402,17,32,33,640-660 ms
39,0.5780742730886,18,32,33,640-660 ms
39,0.8181731721132044,19,32,33,640-660 ms
39,0.5899627928755797,20,32,33,640-660 ms
39,0.7051529797284619,21,32,33,640-660 ms
39,0.808203090921729,22,32,33,640-660 ms
39,0.7687766284520503,23,32,33,640-660 ms
39,0.717539731542156,24,32,33,640-660 ms
39,0.7351928466613202,25,32,33,640-660 ms
39,0.7829260092912331,26,32,33,640-660 ms
39,0.7197437015013256,27,32,33,640-660 ms
39,0.7498430416467814,28,32,33,640-660 ms
39,0.7811767161991822,29,32,33,640-660 ms
39,0.7914974328952453,30,32,33,640-660 ms
39,0.7100198724820134,31,32,33,640-660 ms
39,0.5992035133476692,32,32,33,640-660 ms
39,0.7514657689914196,33,32,33,640-660 ms
39,0.7050983425101448,34,32,33,640-660 ms
39,0.7531052068066002,35,32,33,640-660 ms
39,0.5478446179215957,36,32,33,640-660 ms
39,0.8007681692974955,37,32,33,640-660 ms
39,0.6488668749760064,38,32,33,640-660 ms
39,1,39,32,33,640-660 ms
39,0.7545164381047172,40,32,33,640-660 ms
39,0.6665593031357959,41,32,33,640-660 ms
39,0.6845851251379336,42,32,33,640-660 ms
39,0.7280188441777564,43,32,33,640-660 ms
39,0.6716879189389242,44,32,33,640-660 ms
39,0.7704354754658491,45,32,33,640-660 ms
39,0.6653386474614167,46,32,33,640-660 ms
39,0.6795957069872257,47,32,33,640-660 ms
39,0.48483570865296566,48,32,33,640-660 ms
39,0.6688057781247916,49,32,33,640-660 ms
39,0.5551295440673147,50,32,33,640-660 ms
39,0.6339514157160029,51,32,33,640-660 ms
39,0.5381835108860267,52,32,33,640-660 ms
39,0.6268736151312194,53,32,33,640-660 ms
39,0.52249007722341545,54,32,33,640-660 ms
39,0.5565107774310918,55,32,33,640-660 ms
39,0.6295137716934529,56,32,33,640-660 ms
39,0.7705212501912603,57,32,33,640-660 ms
39,0.5890996808157507,58,32,33,640-660 ms
39,0.761476061342624,59,32,33,640-660 ms
39,0.7561079657416695,60,32,33,640-660 ms
40,0.6743571897073741,1,32,33,640-660 ms
40,0.6897063899584269,2,32,33,640-660 ms
40,0.6038622471986628,3,32,33,640-660 ms
40,0.6777879284103394,4,32,33,640-660 ms
40,0.7301576142171579,5,32,33,640-660 ms
40,0.7802518758643064,6,32,33,640-660 ms
40,0.5753155939013133,7,32,33,640-660 ms
40,0.7447015460983263,8,32,33,640-660 ms
